# Data-center restriction & condition actions — snapshot 2026-08-15. License CC-BY-4.0. Includes data from Moratorium Nation (ALEA Institute, https://mjbommar.github.io/moratorium-data-2026/, CC-BY-4.0) and datacentertracker.org (CC BY 4.0). Documented actions, not a census.
id,dataset,level,state,state_fips,jurisdiction,jurisdiction_type,action_type,class,status,date,mw_threshold,lat,lon,geocode,county_fips,county_name,county_wide,summary,source_name,source_url,note
nc-orange-county-2026,moratorium_nation,local,NC,37,Orange County,county,moratorium,restriction,in_force,2026-04-21,,36.06051,-79.11727,source_dataset,37135,Orange County,True,"365-day data-center moratorium, adopted 2026-04-21, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
nc-pasquotank-county-2026,moratorium_nation,local,NC,37,Pasquotank County,county,moratorium,restriction,in_force,2026-05-18,,36.22808,-76.21496,source_dataset,37139,Pasquotank County,True,"364-day data-center moratorium, adopted 2026-05-18, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
nc-rowan-county-2026,moratorium_nation,local,NC,37,Rowan County,county,moratorium,restriction,in_force,2026-04-20,,35.63159,-80.51717,source_dataset,37159,Rowan County,True,"365-day data-center moratorium, adopted 2026-04-20, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-southport-nc-moratorium-2026-07-16,datacentertracker,local,NC,37,Southport,municipality,moratorium,restriction,pending,2026-07-16,,33.9165,-78.0192,source_dataset,37019,Brunswick County,False,"The Southport Planning Board voted unanimously on July 16, 2026 to recommend the city adopt a 15-month moratorium on data center development rather than proceeding directly to a zoning text amendment, as city staff continue workshopping… (datacentertracker.org)",datacentertracker.org,https://portcitydaily.com/latest-news/2026/07/17/southport-pushes-for-data-center-moratorium-as-it-workshops-zoning-rules/,
nc-town-of-spring-hope-2026,moratorium_nation,local,NC,37,Spring Hope (town),municipality,moratorium,restriction,in_force,2026-05-04,,35.94515,-78.11194,source_dataset,37127,Nash County,False,"365-day data-center moratorium, adopted 2026-05-04, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
nc-surry-county-2026,moratorium_nation,local,NC,37,Surry County,county,moratorium,restriction,in_force,2026-06,,36.41356,-80.70137,source_dataset,37171,Surry County,True,"731-day data-center moratorium, adopted 2026-06, extended and active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
nc-swain-county-2026,moratorium_nation,local,NC,37,Swain County,county,moratorium,restriction,in_force,2026-04-21,,35.45819,-83.46627,source_dataset,37173,Swain County,True,"365-day data-center moratorium, adopted 2026-04-21, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-hillsborough-nc-moratorium-2026-06,datacentertracker,local,NC,37,"Town of Hillsborough (60-day AI data center moratorium), NC",municipality,moratorium,restriction,enacted,2026-06-01,,36.0754,-79.0997,source_dataset,37135,Orange County,False,"The Town of Hillsborough enacted a 60-day moratorium on AI data centers and data mining to update its land-use ordinances, joining recent actions by Orange County, Chatham County, and the City of Durham in the region. (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
dct-vance-county-nc-rezoning-2026-04-06,datacentertracker,local,NC,37,Vance County,county,zoning_exclusion,restriction,enacted,2026-04-20,,36.3651,-78.4003,source_dataset,37181,Vance County,True,"After a delayed April 6, 2026 vote and a unanimous April 12-13 planning board recommendation, the Vance County Board of Commissioners voted 6-1 on April 20, 2026 to approve a rezoning along U.S. 158 near Henderson that paves the way for a… (datacentertracker.org)",datacentertracker.org,https://www.change.org/p/urge-vance-county-board-to-vote-no-on-rezoning-for-the-data-center,
nc-watauga-county-2026,moratorium_nation,local,NC,37,Watauga County,county,moratorium,restriction,in_force,2026-04-21,,36.22281,-81.68638,source_dataset,37189,Watauga County,True,"365-day data-center moratorium, adopted 2026-04-21, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
nc-wendell-2026,moratorium_nation,local,NC,37,Wendell (town),municipality,moratorium,restriction,in_force,2026-04-13,,35.78099,-78.36972,source_dataset,37183,Wake County,False,"Data-center moratorium running to a set end date, adopted 2026-04-13, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
nc-city-of-wilson-2026,moratorium_nation,local,NC,37,Wilson (city),municipality,moratorium,restriction,in_force,2026-05-21,,35.72417,-77.91152,source_dataset,37195,Wilson County,False,"365-day data-center moratorium, adopted 2026-05-21, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
nc-town-of-woodfin-2026,moratorium_nation,local,NC,37,Woodfin (town),municipality,moratorium,restriction,in_force,2026-05-19,,35.63344,-82.58207,source_dataset,37021,Buncombe County,False,"365-day data-center moratorium, adopted 2026-05-19, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
nd-barnes-county-2026,moratorium_nation,local,ND,38,Barnes County,county,moratorium,restriction,in_force,2026-05-19,,46.93105,-98.06789,source_dataset,38003,Barnes County,True,"180-day data-center moratorium, adopted 2026-05-19, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
nd-dunn-county-2026,moratorium_nation,local,ND,38,Dunn County,county,moratorium,restriction,in_force,2026-03-18,,47.30612,-102.61123,source_dataset,38025,Dunn County,True,"365-day data-center moratorium, adopted 2026-03-18, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
nd-mercer-county-2026,moratorium_nation,local,ND,38,Mercer County,county,moratorium,restriction,in_force,2026-03-03,,47.33477,-101.865,source_dataset,38057,Mercer County,True,"365-day data-center moratorium, adopted 2026-03-03, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
nd-morton-county-2024,moratorium_nation,local,ND,38,Morton County,county,moratorium,restriction,in_force,2024-09-12,,46.72447,-101.16445,source_dataset,38059,Morton County,True,"Data-center moratorium, adopted 2024-09-12, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
nd-oliver-county-2024-p1,moratorium_nation,local,ND,38,Oliver County (Phase 1),county,moratorium,restriction,expired,2024-12-12,,47.10777,-101.35245,source_dataset,38065,Oliver County,True,"Data-center moratorium, adopted 2024-12-12, since rescinded (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
nd-oliver-county-2025-p2,moratorium_nation,local,ND,38,Oliver County (Phase 2),county,moratorium,restriction,expired,2025-05-06,,47.10777,-101.35245,source_dataset,38065,Oliver County,True,"90-day data-center moratorium, adopted 2025-05-06, since expired (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
nd-oliver-county-2026-p3,moratorium_nation,local,ND,38,Oliver County (Phase 3),county,moratorium,restriction,expired,2026-03-13,,47.10777,-101.35245,source_dataset,38065,Oliver County,True,"180-day data-center moratorium, adopted 2026-03-13, since rescinded (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
nd-williams-county-2023,moratorium_nation,local,ND,38,Williams County,county,moratorium,restriction,replaced,2023-06-20,,48.36299,-103.49584,source_dataset,38105,Williams County,True,"180-day data-center moratorium, adopted 2023-06-20, since replaced by permanent regulations (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-broken-bow-ne-moratorium-2026-07-14,datacentertracker,local,NE,31,Broken Bow,municipality,moratorium,restriction,enacted,2026-07-14,,41.4033,-99.6396,source_dataset,31041,Custer County,False,"City Council unanimously approved a 6-month moratorium on new data center construction applications, giving officials time to develop formal regulations. Per Zoning Administrator Jacob Holcomb, the city needs additional research time; the… (datacentertracker.org)",datacentertracker.org,https://writing.strisker.com/data-centers-daily-notes-july-15-2026/,
dct-cass-county-ne-planning-commission-2026-07-13,datacentertracker,local,NE,31,Cass County,municipality,moratorium,restriction,pending,2026-07-13,,41.0128,-95.8861,source_dataset,31025,Cass County,True,"The Cass County Planning Commission voted in favor of recommending a data center moratorium (no specific duration set) to the County Board, which holds final approval authority. The vote followed a packed public hearing at the county… (datacentertracker.org)",datacentertracker.org,https://nebraskapublicmedia.org/en/news/news-articles/cass-county-moves-closer-to-moratorium-on-data-centers/,
ne-cherry-county-2026,moratorium_nation,local,NE,31,Cherry County,county,moratorium,restriction,in_force,2026-07-14,,42.55602,-101.1503,source_dataset,31031,Cherry County,True,"180-day data-center moratorium, adopted 2026-07-14, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ne-hitchcock-county-2025,moratorium_nation,local,NE,31,Hitchcock County,county,moratorium,restriction,replaced,2025-02-03,,40.16596,-101.03875,source_dataset,31087,Hitchcock County,True,"365-day data-center moratorium, adopted 2025-02-03, since replaced by permanent regulations (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ne-logan-county-2026,moratorium_nation,local,NE,31,Logan County,county,moratorium,restriction,in_force,2026-07-15,,41.55901,-100.50306,source_dataset,31113,Logan County,True,"365-day data-center moratorium, adopted 2026-07-15, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ne-otoe-county-2026,moratorium_nation,local,NE,31,Otoe County,county,moratorium,restriction,in_force,2026-05-19,,40.65669,-96.14446,source_dataset,31131,Otoe County,True,"365-day data-center moratorium, adopted 2026-05-19, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ne-seward-county-2026,moratorium_nation,local,NE,31,Seward County,county,moratorium,restriction,in_force,2026-06-30,,40.86955,-97.17067,source_dataset,31159,Seward County,True,"365-day data-center moratorium, adopted 2026-06-30, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-seward-county-ne-moratorium-2026-06-25,datacentertracker,local,NE,31,Seward County Board of Commissioners,county,moratorium,restriction,enacted,2026-06-25,,40.9097,-97.0961,source_dataset,31159,Seward County,True,"Seward County Board of Commissioners unanimously passed a one-year moratorium on data center permits and construction, becoming roughly the 10th-11th Nebraska county with a data center moratorium (joining Butler, Box Butte, Custer, Dundy… (datacentertracker.org)",datacentertracker.org,https://www.1011now.com/2026/06/30/seward-county-approves-one-year-pause-data-center-permits-construction/,
nh-town-of-nottingham-undated,moratorium_nation,local,NH,33,Nottingham (town),municipality,moratorium,restriction,pending,,,43.11502,-71.10008,source_dataset,33015,Rockingham County,False,"365-day data-center moratorium, adoption pending or unconfirmed (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-andover-township-nj-data-center-ban-announce-2026-05-10,datacentertracker,local,NJ,34,"Andover Township Committee (Sussex County — ban announced after viral tense meeting at former Newton/Jump airport site), NJ",municipality,moratorium,restriction,pending,2026-05-10,,41.0048,-74.7421,source_dataset,34037,Sussex County,False,"After a public meeting at which police (mayor's son) wrestled a resident to the ground, Andover Township Committee announced it will introduce two ordinances — one repealing data centers as a permitted use at the former Newton/Jump airport… (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
dct-bernards-township-nj-ban-2026-06-18,datacentertracker,local,NJ,34,Bernards Township,municipality,zoning_exclusion,restriction,enacted,2026-06-23,,40.6834,-74.5663,source_dataset,34035,Somerset County,False,"Bernards Township (Basking Ridge) is advancing Ordinance No. 2599, which would remove 'data processing centers' as a permitted use in the township's E1-E5 office zones and prohibit data centers township-wide unless otherwise allowed. The… (datacentertracker.org)",datacentertracker.org,https://patch.com/new-jersey/baskingridge/data-centers-banned-bernards-township-after-committee-vote,
dct-red-bank-nj-ban-statewide-call-2026-06-11,datacentertracker,local,NJ,34,"Borough of Red Bank (data center ban + first NJ call for statewide moratorium), NJ",municipality,zoning_exclusion,restriction,enacted,2026-06-11,,40.3471,-74.0643,source_dataset,34025,Monmouth County,False,"On June 11, 2026 the Red Bank Borough Council unanimously voted to ban data centers (final adoption) and unanimously passed an 'AI Accountability Proclamation' calling on the State of New Jersey to pause construction of new large-scale… (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
dct-cherry-hill-nj-data-center-ban-2026-07-28,datacentertracker,local,NJ,34,Cherry Hill Township,municipality,zoning_exclusion,restriction,enacted,2026-07-28,,39.9348,-75.0307,source_dataset,34007,Camden County,False,"Cherry Hill Township Council voted unanimously on 2026-07-28 to ban large-scale data centers, designating them a non-permitted land use townshipwide while still allowing small in-house server rooms for local businesses. Any future data… (datacentertracker.org)",datacentertracker.org,https://www.inquirer.com/south-jersey/cherry-hill-nj-data-center-ban-20260728.html,
dct-asbury-park-nj-ban-2026-06-10,datacentertracker,local,NJ,34,City of Asbury Park,municipality,ordinance_conditions,condition,enacted,2026-06-10,,40.2204,-74.0121,source_dataset,34025,Monmouth County,False,"On June 10, 2026, the Asbury Park City Council unanimously passed a resolution banning data centers within city limits and calling on Gov. Mikie Sherrill to enact a statewide moratorium on new data center construction. The council cited… (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
dct-summit-nj-ban-2026-06-16,datacentertracker,local,NJ,34,"City of Summit (ban ordinance introduced), NJ",municipality,zoning_exclusion,restriction,enacted,2026-06-16,,40.7156,-74.3596,source_dataset,34039,Union County,False,"Summit Common Council introduced an ordinance amending prohibited land uses to ban AI data centers, with debate over a 20-MW peak-power threshold. Council Member Jamel Boyer voted against introducing it, arguing the language is too weak… (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
dct-cranford-nj-ban-2026-06-08,datacentertracker,local,NJ,34,"Cranford Township (ban amendment to be introduced), NJ",municipality,zoning_exclusion,restriction,pending,2026-06-09,,40.6584,-74.2996,source_dataset,34039,Union County,False,"Cranford announced it will introduce a land-use ordinance amendment on June 8, 2026 to explicitly prohibit AI data centers, reversing its August 2025 broadening of permitted uses in the C-1 Commerce Park zone. The action is driven by… (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
nj-galloway-township-2026,moratorium_nation,local,NJ,34,Galloway Township,municipality,moratorium,restriction,in_force,2026-06-16,,39.46461,-74.49861,source_dataset,34001,Atlantic County,False,"180-day data-center moratorium, adopted 2026-06-16, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-jersey-city-nj-data-center-ban-2026-07-15,datacentertracker,local,NJ,34,Jersey City,municipality,ordinance_conditions,condition,pending,2026-07-15,,40.7178,-74.0431,source_dataset,34017,Hudson County,False,"Mayor James Solomon and the City Council introduced Ordinance 26-057 on first reading, which would ban data centers as a primary principal use in Jersey City's Industrial Districts. Roughly five existing downtown data center facilities… (datacentertracker.org)",datacentertracker.org,https://www.jerseycitynj.gov/news/jersey_city_introduces_law_to_ban_data_centers,
dct-millville-nj-data-center-ban-2026-05-19,datacentertracker,local,NJ,34,"Millville Board of Commissioners (Cumberland County — total data center ban), NJ",municipality,moratorium,restriction,enacted,2026-05-19,,39.4023,-75.0393,source_dataset,34011,Cumberland County,False,"The Millville Board of Commissioners voted to completely ban data centers citywide, killing what was described as the largest proposed data center in NJ history (2.6M sq ft, ~1.4 GW). A win for the Gen Z-led Climate Revolution Action… (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
dct-monroe-township-gloucester-dc-ban-nj-2026-03-25,datacentertracker,local,NJ,34,Monroe Township (Gloucester County),municipality,zoning_exclusion,restriction,pending,2026-04-08,,39.6601,-75.0596,source_dataset,34015,Gloucester County,False,"Monroe Township (Gloucester County) introduced Ordinance O:20-2026 on April 8, 2026 to ban data centers from the Hexa Redevelopment Plan on Black Horse Pike. Final adoption vote scheduled for April 22, 2026. Follows January 8 planning… (datacentertracker.org)",datacentertracker.org,https://southjersey.media/williamstown-news/council-introduces-ordinance-banning-data-center-usage-from-redevelopment-plan/,
dct-monroe-township-nj-zoning-ordinance-2026-06-29,datacentertracker,local,NJ,34,Monroe Township Council (ordinance striking 'data processing facilities' from zoning code),municipality,zoning_exclusion,restriction,pending,2026-06-29,,40.3224,-74.4396,source_dataset,34023,Middlesex County,False,"Council discussed 'Ordinance 013,' which would strike references to 'data processing facilities' from local land-use/planning documents, effectively closing a zoning pathway. No developer or specific project named; driven by resident… (datacentertracker.org)",datacentertracker.org,https://thelocallens.org/monroe-town-council-considers-moratorium-on-ai-data-centers-amid-growing-community-concerns/,
dct-neptune-township-nj-ban-2026-07-13,datacentertracker,local,NJ,34,Neptune Township,municipality,zoning_exclusion,restriction,enacted,2026-07-13,,40.2043,-74.0432,source_dataset,34025,Monmouth County,False,"Neptune Township's Township Committee voted 3-1 on 2026-07-13 to ban both data centers and DHS/ICE immigration detention facilities townshipwide, becoming the 25th New Jersey municipality to ban data centers. The ordinance was developed in… (datacentertracker.org)",datacentertracker.org,https://www.roi-nj.com/2026/07/14/industry/energy-utilities/neptune-township-becomes-25th-n-j-municipality-to-ban-data-centers/,
dct-new-brunswick-nj-2026-02-19,datacentertracker,local,NJ,34,New Brunswick,municipality,zoning_exclusion,restriction,enacted,2026-02-19,,40.4862,-74.4518,source_dataset,34023,Middlesex County,False,"New Brunswick, New Jersey, City Council voted unanimously on Feb 19, 2026 to remove data centers as a permitted use from the Jersey-Sandford Redevelopment Plan, killing the Amzak Capital-backed 27,000 sq ft AI data center proposal… (datacentertracker.org)",datacentertracker.org,https://www.commondreams.org/news/new-brunswick-ai-data-center,
dct-old-bridge-township-nj-ban-draft-2026-06-12,datacentertracker,local,NJ,34,"Old Bridge Township (drafting permanent data center ban), NJ",municipality,zoning_exclusion,restriction,pending,2026-06-12,,40.4126,-74.3293,source_dataset,34023,Middlesex County,False,"After a heated, packed public meeting (~June 9), the Old Bridge Township (Middlesex County) Council moved to draft an ordinance that would permanently ban data centers township-wide, escalating from an initially-floated three-year… (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
dct-pemberton-township-nj-2026-02-20,datacentertracker,local,NJ,34,Pemberton Township,municipality,zoning_exclusion,restriction,enacted,2026-02-20,,39.9712,-74.6832,source_dataset,34005,Burlington County,False,"Pemberton Township became the first municipality in New Jersey to outright ban data centers when it passed Ordinance 10-2026 on February 20, 2026, prohibiting the construction and operation of data centers throughout the township.… (datacentertracker.org)",datacentertracker.org,https://pinelandsalliance.org/data-center-victories-local-actions-drive-regional-change/,
dct-phillipsburg-nj-2026-02-25,datacentertracker,local,NJ,34,Phillipsburg,municipality,zoning_exclusion,restriction,enacted,2026-02-25,,40.6934,-75.1904,source_dataset,34041,Warren County,False,"Phillipsburg, NJ Town Council unanimously adopted Ordinance 2026-08 on April 14, 2026 banning data centers in all zoning districts. The final vote followed a February 24 first reading. Concerns about 300MW power demand and 3-5 million… (datacentertracker.org)",datacentertracker.org,https://www.tapinto.net/towns/phillipsburg/sections/government/articles/phillipsburg-to-vote-to-ban-data-centers-citing-major-energy-and-water-demands,
dct-phillipsburg-nj-ban-ordinance-2026-04,datacentertracker,local,NJ,34,Phillipsburg (data center ban),municipality,zoning_exclusion,restriction,enacted,2026-03-26,,40.6934,-75.1904,source_dataset,34041,Warren County,False,"Phillipsburg, NJ Town Council UNANIMOUSLY adopted Ordinance 2026-08 on April 14, 2026, banning data centers in all zoning districts townwide. Residents cited concerns about a potential 300MW data center consuming 3-5 million gallons of… (datacentertracker.org)",datacentertracker.org,https://www.tapinto.net/towns/phillipsburg/sections/government/articles/phillipsburg-council-votes-unanimously-to-shut-the-door-on-data-centers,
dct-roselle-park-nj-2026-05-21,datacentertracker,local,NJ,34,Roselle Park,municipality,ordinance_conditions,condition,pending,2026-05-21,,40.6645,-74.2643,source_dataset,34039,Union County,False,"Roselle Park introduced Ordinance 2860 (first reading) to prohibit data centers in all zoning districts, tied to transparency concerns about the neighboring Kenilworth CoreWeave project. (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
nj-sayreville-2026,moratorium_nation,local,NJ,34,Sayreville (town),municipality,moratorium,restriction,in_force,2026-07-20,,40.46354,-74.36185,source_dataset,34023,Middlesex County,False,"540-day data-center moratorium, adopted 2026-07-20, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-union-township-nj-2026-05-19,datacentertracker,local,NJ,34,Union Township,municipality,ordinance_conditions,condition,pending,2026-05-19,,40.6976,-74.2632,source_dataset,34039,Union County,False,"Union Township advanced (first reading) an ordinance prohibiting AI data centers in all districts, reacting to CoreWeave's $1.8B facility in adjacent Kenilworth. UPDATE: the first-reading vote prohibiting AI data centers in all zoning… (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
dct-vineland-nj-2025-12-23,datacentertracker,local,NJ,34,Vineland,municipality,zoning_exclusion,restriction,enacted,2025-12-23,,39.4864,-75.026,source_dataset,34011,Cumberland County,False,"~100 people gathered to protest a 350 MW hyperscale AI data center under construction in Vineland, which will have roughly Empire State Building-sized footprint and nearly double the city's electrical capacity. Concerns include health… (datacentertracker.org)",datacentertracker.org,https://whyy.org/articles/data-center-artificial-intelligence-vineland-new-jersey/,
dct-warren-county-model-ordinance-nj-2026-01,datacentertracker,local,NJ,34,Warren County (model ordinance),county,zoning_exclusion,restriction,in_force,2026-01-15,,40.8568,-74.999,source_dataset,34041,Warren County,True,"Warren County Commissioner James R. Kern III, a member of the county Planning Board, distributed an advisory model data center siting ordinance to mayors and governing bodies across all Warren County municipalities on January 8, 2026. The… (datacentertracker.org)",datacentertracker.org,https://www.tapinto.net/towns/phillipsburg/articles/commissioner-kern-shares-model-ordinance-to-assist-municipalities-in-evaluating-data-center-siting,
dct-warren-township-nj-somerset-ban-2026-05-18,datacentertracker,local,NJ,34,"Warren Township, Somerset County (data center ban, first reading), NJ",municipality,zoning_exclusion,restriction,enacted,2026-06-18,,40.6276,-74.5132,source_dataset,34035,Somerset County,False,"The Warren Township (Somerset County, NJ) Committee approved the first reading (May 18, 2026) of an ordinance — introduced by Committeeman Daniel Croson — that would prohibit data centers as a permitted use in all zoning districts… (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
dct-bernalillo-county-nm-2026-02-01,datacentertracker,local,NM,35,Bernalillo County,county,zoning_exclusion,restriction,enacted,2026-02-11,,35.05,-106.669,source_dataset,35001,Bernalillo County,True,"Bernalillo County guardrails resolution (proposed by Commissioner Eric Olivas) passed 4-1 (Benson dissent) on February 11, 2026. Project Jupiter (Oracle / $50B / ~1,400 acres) is a SEPARATE project in Doña Ana County — it was incorrectly… (datacentertracker.org)",datacentertracker.org,https://www.bernco.gov/blog/2026/02/11/data-center-project-guardrails-resolution-approved-by-bernalillo-county-commission/,
nm-santa-fe-county-2026,moratorium_nation,local,NM,35,Santa Fe County,county,moratorium,restriction,in_force,2026-06-30,,35.48597,-106.01355,source_dataset,35049,Santa Fe County,True,"540-day data-center moratorium, adopted 2026-06-30, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-santa-fe-county-nm-moratorium-2026-06-16,datacentertracker,local,NM,35,"Santa Fe County (yearlong data center moratorium advancing), NM",county,moratorium,restriction,enacted,2026-06-16,,35.687,-105.9378,source_dataset,35049,Santa Fe County,True,"Santa Fe County (NM) commissioners are advancing a yearlong moratorium on data center developments, with a public hearing and vote expected in late June; Commissioner Lisa Cacari Stone framed it as a 'meaningful pause' to develop land-use… (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
nm-sierra-county-2026,moratorium_nation,local,NM,35,Sierra County,county,moratorium,restriction,pending,2026-07-21,,33.11659,-107.25694,source_dataset,35051,Sierra County,True,"Data-center moratorium, adopted 2026-07-21, adoption pending or unconfirmed (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
nm-socorro-county-2026,moratorium_nation,local,NM,35,Socorro County,county,moratorium,restriction,in_force,2026-06-09,,33.99047,-106.92208,source_dataset,35053,Socorro County,True,"365-day data-center moratorium, adopted 2026-06-09, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-socorro-county-nm-moratorium-process-2026-05-12,datacentertracker,local,NM,35,"Socorro County Commission (moratorium process advanced; vote June 9), NM",municipality,moratorium,restriction,enacted,2026-06-09,,34.0584,-106.8914,source_dataset,35053,Socorro County,True,"Socorro County Commission (130+ attendees) authorized publication of an ordinance summary/title for a proposed 1-year moratorium on data centers in unincorporated areas, paving the way for a public hearing and vote June 9, plus a community… (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
dct-clark-county-nv-switch-expansion-2026-06-18,datacentertracker,local,NV,32,Clark County,county,zoning_exclusion,restriction,enacted,2026-06-18,,36.1699,-115.1398,source_dataset,32003,Clark County,True,"The Clark County Commission, sitting as the zoning board, voted unanimously on June 18, 2026 to approve Switch's nearly 57,000-sq-ft data center expansion on nine acres along Warm Springs Road west of Decatur Blvd. More than a dozen… (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
nv-humboldt-county-2026,moratorium_nation,local,NV,32,Humboldt County,county,moratorium,restriction,in_force,2026-07-06,,41.42939,-118.20248,source_dataset,32013,Humboldt County,True,"Data-center moratorium running to a set end date, adopted 2026-07-06, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-lyon-county-monarch-nv-2025-12,datacentertracker,local,NV,32,Lyon County (Monarch),county,zoning_exclusion,restriction,enacted,2025-12-07,,38.9824,-119.1443,source_dataset,32019,Lyon County,True,"Copia Power's Monarch Data Center, backed by Carlyle Group, won approval for an $11B, 1,000 MW campus on 505 acres rezoned from agriculture in Mason Valley. The 14-building, 4.6M sq ft facility includes onsite power infrastructure and… (datacentertracker.org)",datacentertracker.org,https://www.datacenterdynamics.com/en/news/land-rezoning-approved-for-data-center-in-lyon-county-nevada/,
dct-lyon-county-silver-springs-nv-2025-11-01,datacentertracker,local,NV,32,Lyon County (Silver Springs),municipality,zoning_exclusion,restriction,enacted,2025-11-01,,39.4337,-119.2258,source_dataset,32019,Lyon County,True,"Tract acquired 1,060 acres near Silver Springs in Lyon County to develop a datacenter park with up to 1.6GW capacity. The Lyon County Planning Commission unanimously approved the rezoning of 500+ acres. Some citizens expressed opposition… (datacentertracker.org)",datacentertracker.org,https://www.change.org/p/will-we-lose-our-water-petition-to-disapprove-of-data-centers,
nv-nye-county-2026,moratorium_nation,local,NV,32,Nye County,county,moratorium,restriction,in_force,2026-06-02,,38.35448,-116.40696,source_dataset,32023,Nye County,True,"Data-center moratorium, adopted 2026-06-02, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-reno-nv-2025-01-10,datacentertracker,local,NV,32,Reno,municipality,zoning_exclusion,restriction,enacted,2025-01-22,,39.5296,-119.8138,source_dataset,32031,Washoe County,False,"Sierra Club Toiyabe Chapter appealed the Planning Commission's approval of Webb Data Center's 82,000 sq ft facility, arguing the city established zoning guidelines without public input and citing open meeting law violations. On January 22… (datacentertracker.org)",datacentertracker.org,https://nevadacurrent.com/2025/01/10/effort-to-block-reno-data-center-offers-glimpse-of-increasingly-thorny-issue-in-nevada/,
